ID,target
002f99746285dfdd_rotated_0.jpg,16
002f99746285dfdd_rotated_0_flipped.jpg,16
002f99746285dfdd_rotated_0_blurred.jpg,16
002f99746285dfdd_rotated_0_noisy.jpg,16
002f99746285dfdd_rotated_90.jpg,16
002f99746285dfdd_rotated_90_flipped.jpg,16
002f99746285dfdd_rotated_90_blurred.jpg,16
002f99746285dfdd_rotated_90_noisy.jpg,16
002f99746285dfdd_rotated_180.jpg,16
002f99746285dfdd_rotated_180_flipped.jpg,16
002f99746285dfdd_rotated_180_blurred.jpg,16
002f99746285dfdd_rotated_180_noisy.jpg,16
002f99746285dfdd_rotated_270.jpg,16
002f99746285dfdd_rotated_270_flipped.jpg,16
002f99746285dfdd_rotated_270_blurred.jpg,16
002f99746285dfdd_rotated_270_noisy.jpg,16
008ccd231e1fea5d_rotated_0.jpg,10
008ccd231e1fea5d_rotated_0_flipped.jpg,10
008ccd231e1fea5d_rotated_0_blurred.jpg,10
008ccd231e1fea5d_rotated_0_noisy.jpg,10
008ccd231e1fea5d_rotated_90.jpg,10
008ccd231e1fea5d_rotated_90_flipped.jpg,10
008ccd231e1fea5d_rotated_90_blurred.jpg,10
008ccd231e1fea5d_rotated_90_noisy.jpg,10
008ccd231e1fea5d_rotated_180.jpg,10
008ccd231e1fea5d_rotated_180_flipped.jpg,10
008ccd231e1fea5d_rotated_180_blurred.jpg,10
008ccd231e1fea5d_rotated_180_noisy.jpg,10
008ccd231e1fea5d_rotated_270.jpg,10
008ccd231e1fea5d_rotated_270_flipped.jpg,10
008ccd231e1fea5d_rotated_270_blurred.jpg,10
008ccd231e1fea5d_rotated_270_noisy.jpg,10
008f5911bfda7695_rotated_0.jpg,10
008f5911bfda7695_rotated_0_flipped.jpg,10
008f5911bfda7695_rotated_0_blurred.jpg,10
008f5911bfda7695_rotated_0_noisy.jpg,10
008f5911bfda7695_rotated_90.jpg,10
008f5911bfda7695_rotated_90_flipped.jpg,10
008f5911bfda7695_rotated_90_blurred.jpg,10
008f5911bfda7695_rotated_90_noisy.jpg,10
008f5911bfda7695_rotated_180.jpg,10
008f5911bfda7695_rotated_180_flipped.jpg,10
008f5911bfda7695_rotated_180_blurred.jpg,10
008f5911bfda7695_rotated_180_noisy.jpg,10
008f5911bfda7695_rotated_270.jpg,10
008f5911bfda7695_rotated_270_flipped.jpg,10
008f5911bfda7695_rotated_270_blurred.jpg,10
008f5911bfda7695_rotated_270_noisy.jpg,10
009235e4c9c07af5_rotated_0.jpg,4
009235e4c9c07af5_rotated_0_flipped.jpg,4
009235e4c9c07af5_rotated_0_blurred.jpg,4
009235e4c9c07af5_rotated_0_noisy.jpg,4
009235e4c9c07af5_rotated_90.jpg,4
009235e4c9c07af5_rotated_90_flipped.jpg,4
009235e4c9c07af5_rotated_90_blurred.jpg,4
009235e4c9c07af5_rotated_90_noisy.jpg,4
009235e4c9c07af5_rotated_180.jpg,4
009235e4c9c07af5_rotated_180_flipped.jpg,4
009235e4c9c07af5_rotated_180_blurred.jpg,4
009235e4c9c07af5_rotated_180_noisy.jpg,4
